district,subcategory,section,file_number,property_type,location,land_use,area_m2
Moncloa-Aravaca,zonas verdes,parques y jardines,300.385,urbana,CALLE DE ARGENTONA NUM 21-23,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4100.0
Moncloa-Aravaca,zonas verdes,parques y jardines,300.386,urbana,CALLE DE ARGENTONA NUM 25,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2800.0
Moncloa-Aravaca,zonas verdes,parques y jardines,300.387,urbana,AVENIDA DEL TALGO NUM 159,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1240.0
Moncloa-Aravaca,zonas verdes,parques y jardines,300.388,urbana,AVENIDA DEL TALGO C/V CALLE DEL CERRO DE VALDECAHONDE,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,3872.0
Moncloa-Aravaca,zonas verdes,parques y jardines,300.389,urbana,CALLE DE RAFAEL BOTÍ NUM 68,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,20602.0
Moncloa-Aravaca,zonas verdes,parques y jardines,300.39,urbana,CALLE DE RAFAEL BOTÍ NUM 9,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2490.79
Moncloa-Aravaca,zonas verdes,parques y jardines,300.391,urbana,CALLE DE HORCHE C/V C/ DE SIGUÜENZA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,45318.59
Moncloa-Aravaca,zonas verdes,parques y jardines,300.392,urbana,CARRETERA DE HUMERA (FRENTE AL Nº 163),DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1903.2
Moncloa-Aravaca,zonas verdes,parques y jardines,300.393,urbana,CALLE VIRGEN DE LOS ROSALES S/N C/V C/ GOLONDRINA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,972.05
Moncloa-Aravaca,zonas verdes,parques y jardines,300.396,urbana,CALLE DEL VALLE DE PAS NUM 4,"NO FIGURA COMO ZONA VERDE EN EL PGOUM-97, AUNQUE SI EN EL REGISTRO.",450.0
Moncloa-Aravaca,zonas verdes,parques y jardines,300.397,urbana,CALLE DE LAS ROSAS DE ARAVACA NUM 31,"NO FIGURA COMO ZONA VERDE EN EL PGOUM-97, AUNQUE SI EN EL REGISTRO.",245.0
Moncloa-Aravaca,zonas verdes,parques y jardines,300.398,urbana,CALLE DE LAS ROSAS DE ARAVACA NUM 41,"NO FIGURA COMO ZONA VERDE EN EL PGOUM-97, AUNQUE SI EN EL REGISTRO.",439.0
Moncloa-Aravaca,zonas verdes,parques y jardines,300.399,urbana,CALLE DEL VALLE DEL PAS NUM 36,"NO FIGURA COMO ZONA VERDE EN EL PGOUM-97, AUNQUE SI EN EL REGISTRO.",185.0
Moncloa-Aravaca,zonas verdes,parques y jardines,300.404,urbana,GLORIETA DE SAN ANTONIO DE LA FLORIDA C/V C/ DE MOZART,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,4194.1
Moncloa-Aravaca,zonas verdes,parques y jardines,300.409,urbana,CALLE DE RAFAEL VILLA NUM 74,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERÍMETRO SE ENCUENTRA LAINSTALACIÓN DEPORTIVA BÁSICA EL PLANTÍO-RAFAEL VILLA (PISTA ELEMENTAL DE BALONCESTO), SITUADA EN LACALLE RAFAEL VILLA N.º 74 C/V C/ CARLOS DUBOIS.",1146.78
Moncloa-Aravaca,zonas verdes,parques y jardines,300.411,urbana,CALLE DEL CARRIL DE LOS CALEROS NUM 2,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,20938.0
Moncloa-Aravaca,zonas verdes,parques y jardines,300.412,urbana,PASEO DEL REY NUM 36,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. EN SU PERÍMETRO SE ENCUENTRA UBICADO EL CENTROABIERTO CALATRAVA(ANTIGUO PABELLÓN DE LA ROSA).,8205.15
Moncloa-Aravaca,zonas verdes,parques y jardines,300.413,urbana,GLORIETA DE SAN ANTONIO DE LA FLORIDA NUM 8,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. EN EL INTERIOR DE SU PERÍMETRO SE ENCUENTRA UNCANTÓN DE LIMPIEZA.,1234.0
Moncloa-Aravaca,zonas verdes,parques y jardines,301.228,urbana,CALLE DE ANTONIO MACHADO NUM 47,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4281.0
Moncloa-Aravaca,zonas verdes,parques y jardines,301.272,urbana,CALLE SEIS DE DICIEMBRE NUM 9,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2160.09
Moncloa-Aravaca,zonas verdes,parques y jardines,301.273,urbana,CALLE ROSA DE LUXEMBURGO NUM 56,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1161.7
Moncloa-Aravaca,zonas verdes,parques y jardines,301.274,urbana,CALLE ROSA DE LUXEMBURGO NUM 3,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1423.3
Moncloa-Aravaca,zonas verdes,parques y jardines,301.275,urbana,CALLE ROSA DE LUXEMBURGO NUM 10,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,8608.0
Moncloa-Aravaca,zonas verdes,parques y jardines,301.276,urbana,AVENIDA PABLO IGLESIAS NUM 35 A,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,909.0
Moncloa-Aravaca,zonas verdes,parques y jardines,301.277,urbana,CALLE CABELLERA DE BERENICE NUM 41,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,4663.0
Moncloa-Aravaca,zonas verdes,parques y jardines,301.278,urbana,CALLE PICO DE LA GOLONDRINA(ENTRE Cº ZARZUELA-C/SALLE),DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,6801.0
Moncloa-Aravaca,zonas verdes,parques y jardines,301.279,urbana,CALLE DE LA CABELLERA DE BERENICE NUM 57-61,UNDEFINED,1550.0
Moncloa-Aravaca,zonas verdes,parques y jardines,301.28,urbana,CALLE CABELLERA DE BERENICE NUM 60,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,681.0
Moncloa-Aravaca,zonas verdes,parques y jardines,301.281,urbana,CALLE CASIOPEA NUM 16,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,2349.27
Moncloa-Aravaca,zonas verdes,parques y jardines,301.282,urbana,CALLE CASIOPEA NUM 14,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1267.81
Moncloa-Aravaca,zonas verdes,parques y jardines,301.283,urbana,AVENIDA SANTO ÁNGEL DE LA GUARDA NUM 23,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,17104.09
Moncloa-Aravaca,zonas verdes,parques y jardines,301.284,urbana,CALLE GENERAL CADENAS CAMPOS NUM 9,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,1094.01
Moncloa-Aravaca,zonas verdes,parques y jardines,301.477,urbana,CARRETERA DE LA DEHESA DE LA VILLA NUM 1,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR Y ZONA VERDE BÁSICA. DENTRO DE ESTA ZONA VERDEEXISTEN A SU VEZ UNA SERIE DE INSTALACIONES MUNICIPALES CALIFICADAS DE ZONA VERDE Y NO DEEQUIPAMIENTO QUE SON: -,,A- CENTRO EDUCATIVO ""CASA DEL ESCUDO"" (8887415VK3788H0001BJ). -,,B- CENTRODE INFORMACIÓN AMBIENTAL (8887423VK3788H0001LJ). -,,C-INSTITUTO MÉDICO MUNICIPAL ""FABIOLA DE MORA YARAGÓN"" (8887413VK3788H0001WJ). -,,VARIAS IDB Y ZONA VERDE DE SERVICIO AL PARQUE INCLUIDAS EN LA ZONAVERDE. -,,CANAL DE ISABEL II (CANAL QUE DISCURRE ATRAVESANDO LA ZONA VERDE) NO INVENTARIADO INCLUIDOEN LA ZONA VERDE (8887420VK3788H0001GJ) (PARTE DE LA FINCA REGISTRAL 23.194 DEL REGISTRO 26 A NOMBREDEL CANAL DE ISABEL II. POSIBLE DOBLE INMATRICULACIÓN). EN EL INTERIOR DE SU PERÍMETRO SE ENCUENTRANUBICADOS: CANTÓN DE LIMPIEZAS, VESTUARIO PARA EMPLEADOS DEL PARQUE (CANTÓN DE JARDINERÍA), IDBMÁRTIRES MARISTAS (PISTA DE BALONCESTO), IDB PIRINEOS (2 PISTAS DE BALONCESTO 3X3), UBICADA EN C/PIRINEOS FRENTE A C/ FRANCISCO DE DIEGO; PISTA DE CHITO DEHESA DE LA VILLA<(>,<)> IDB PISTA DEPETANCA DEHESA DE LA VILLA, SITA EN C/ ANTONIO MACHADO, FTE. AL N.º 2; INSTALACIÓN DEPORTIVA BÁSICASAN FEDERICO (CAMPO DE FÚTBOL 11), SITA EN C/ ALCALDE MARTÍN DE ALZAGA, 4 Y LA INSTALACIÓN DEPORTIVABÁSICA ALCALDE MARTÍN ALZAGA (2 PISTAS DE BALONCESTO 3X3) Y UN EVACUATORIO SITUADO ENTRE EL INSTITUTOFABIOLA DE MORA Y ARAGÓN Y CAMINO DE LA DEHESA DE LA VILLA.",568172.0
Moncloa-Aravaca,zonas verdes,parques y jardines,301.546,urbana,CALLE DE LA CAPUCHINA C/V CALLE MALVALOCA,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BÁSICA.,1133.74
Moncloa-Aravaca,zonas verdes,parques y jardines,301.547,urbana,CALLE SEIS DE DICIEMBRE ENTRE C/DEL BOTIJO Y LEBRILLO,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BÁSICA.,1595.18
Moncloa-Aravaca,zonas verdes,parques y jardines,301.548,urbana,CALLE ROSA DE LUXEMBURGO ENTRE C/TOMILLO Y ORÉGANO,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BÁSICA.,2239.28
Moncloa-Aravaca,zonas verdes,parques y jardines,301.549,urbana,CALLE SEIS DE DICIEMBRE NUM 28,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BÁSICA.,2879.63
Moncloa-Aravaca,zonas verdes,parques y jardines,301.55,urbana,AVENIDA SANTO ÁNGEL DE LA GUARDA C/V C/GENERAL CADENAS,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,1942.55
Moncloa-Aravaca,zonas verdes,parques y jardines,301.551,urbana,"CALLE GENERAL CADENAS CAMPOS, POSTERIOR NUM 36",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,1054.16
Moncloa-Aravaca,zonas verdes,parques y jardines,301.589,urbana,CALLE VALDESANGIL C/V C/ SINESIO DELGADO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR PARQUE URBANO.,14668.2
Moncloa-Aravaca,zonas verdes,parques y jardines,301.59,urbana,CALLE ANTONIO MACHADO C/V C/ VALDERREY,VERDE BASICO (ZONAS VERDES),459.8
Moncloa-Aravaca,zonas verdes,parques y jardines,301.613,urbana,CALLE DEL ARROYO POZUELO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO PARQUE DE DISTRITO.,4830.0
Moncloa-Aravaca,zonas verdes,parques y jardines,301.614,urbana,CALLE DEL ARROYO POZUELO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR PARQUE URBANO.,4830.0
Moncloa-Aravaca,zonas verdes,parques y jardines,301.615,urbana,CALLE DEL ARROYO POZUELO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR PARQUE URBANO.,969.0
Moncloa-Aravaca,zonas verdes,parques y jardines,301.617,urbana,CALLE DEL ARROYO POZUELO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO PARQUE DE DISTRITO.,4109.94
Moncloa-Aravaca,zonas verdes,parques y jardines,301.618,urbana,CALLE DEL ARROYO POZUELO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO PARQUE DE DISTRITO.,1125.0
Moncloa-Aravaca,zonas verdes,parques y jardines,301.619,urbana,CALLE DEL ARROYO POZUELO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICA,4958.0
Moncloa-Aravaca,zonas verdes,parques y jardines,301.62,urbana,CALLE DEL ARROYO POZUELO,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BÁSICA.,19203.5
Moncloa-Aravaca,zonas verdes,parques y jardines,301.621,urbana,CALLE DEL ARROYO POZUELO,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BÁSICO PARQUE DE DISTRITO.,4830.0
Moncloa-Aravaca,zonas verdes,parques y jardines,301.622,urbana,CALLE DEL ARROYO POZUELO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,3675.46
Moncloa-Aravaca,zonas verdes,parques y jardines,301.623,urbana,CALLE DE AGUARÓN NUM 4,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,5000.0
Moncloa-Aravaca,zonas verdes,parques y jardines,301.624,urbana,CAMINO DEL POZUELO NUM 17,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,12349.0
Moncloa-Aravaca,zonas verdes,parques y jardines,301.625,urbana,CALLE RÍO NELA NUM 2,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BÁSICA.,14514.42
Moncloa-Aravaca,zonas verdes,parques y jardines,301.626,urbana,CAMINO DEL BARRIAL NUM 57,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BÁSICA.,7965.0
Moncloa-Aravaca,zonas verdes,parques y jardines,301.662,urbana,AVENIDA DE VALDEMARÍN NUM 75 C,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,1200.0
Moncloa-Aravaca,zonas verdes,parques y jardines,301.663,urbana,CALLE ROSA DE LUXEMBURGO NUM 49,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BÁSICA.,10779.03
Moncloa-Aravaca,zonas verdes,parques y jardines,301.664,urbana,CALLE ROSA DE LUXEMBURGO NUM 68,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BÁSICA.,3188.0
Moncloa-Aravaca,zonas verdes,parques y jardines,301.665,urbana,CALLE DEL SEIS DE DICIEMBRE NUM 20,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BÁSICA.,1440.0
Moncloa-Aravaca,zonas verdes,parques y jardines,301.666,urbana,CALLE SANTA BERNARDITA NUM 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO PARQUE DE DISTRITO.,24755.0
Moncloa-Aravaca,zonas verdes,parques y jardines,301.667,urbana,CALLE DE LA GOLONDRINA NUM 36,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO PARQUE DE DISTRITO.,20290.25
Moncloa-Aravaca,zonas verdes,parques y jardines,301.668,urbana,CALLE DE LAS ROSAS DE ARAVACA NUM 25,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,5393.0
Moncloa-Aravaca,zonas verdes,parques y jardines,301.669,urbana,AVENIDA DE LA VICTORIA NUM 4,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,4000.0
Moncloa-Aravaca,zonas verdes,parques y jardines,301.67,urbana,CALLE CABELLERA DE BERENICE NUM 39,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BÁSICA.,7362.0
Moncloa-Aravaca,zonas verdes,parques y jardines,301.671,urbana,CALLE CABELLERA DE BERENICE NUM 32,UNDEFINED,7210.0
Moncloa-Aravaca,zonas verdes,parques y jardines,301.672,urbana,AVENIDA DE VALDEMARÍN NUM 103,"DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BÁSICA. EN EL INTERIOR DE SU PERÍMETRO SE UBICA UNA CASETADE PERSONAL Y ALMACÉN (CAMINO DE LA ZARZUELA, 28).",36920.0
Moncloa-Aravaca,zonas verdes,parques y jardines,301.673,urbana,CALLE PEÑALARA DE ARAVACA NUM 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,4858.0
Moncloa-Aravaca,zonas verdes,parques y jardines,301.674,urbana,CALLE DEL CARRIL DE LOS CALEROS NUM 50,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BÁSICA.,3813.0
Moncloa-Aravaca,zonas verdes,parques y jardines,301.675,urbana,CALLE DE LUZ CASANOVA NUM 1,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BÁSICA.,5608.0
Moncloa-Aravaca,zonas verdes,parques y jardines,301.676,urbana,AVENIDA DE VALDEMARÍN NUM 67,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,4511.0
Latina,zonas verdes,parques y jardines,300.414,urbana,CALLE DE LA INDUSTRIA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,101.0
Latina,zonas verdes,parques y jardines,300.415,urbana,CALLE DE LA INDUSTRIA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4459.14
Latina,zonas verdes,parques y jardines,300.416,urbana,CALLE DE DOÑA URRACA NUM 17,"EN EL PGOUM-97 ESTÁ CALIFICADO DE DOTACIONAL VÍA PÚBLICA. EN SU PERÍMETRO SE ENCUENTRA UN QUIOSCO DEMÚSICA, SITUADO EN LA PLAZA HUARTE DE SAN JUAN, TRAVESÍA DE DOÑA URRACA, QUIOSCO PERMANENTE, ADSCRITOAL DISTRITO DE LATINA POR DECRETO DE 23 DE JULIO DE 2013 DE LA DELEGADA DEL ÁREA DE GOBIERNO DEECONOMÍA, HACIENDA Y ADMINISTRACIÓN PÚBLICA.",244.01
Latina,zonas verdes,parques y jardines,300.418,urbana,CALLE DE DOÑA BERENGUELA NUM 12,EN EL PGOUM-97 ESTÁ CALIFICADO DE DOTACIONAL VÍA PÚBLICA.,245.65
Latina,zonas verdes,parques y jardines,300.419,urbana,"CALLE CUART DE POBLET, FRENTE AL Nº 41",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. PARQUE URBANO. ES UNA PARCELA QUE FORMA PARTEDEL PARQUE DE LA CUÑA VERDE DE LATINA.,7965.75
Latina,zonas verdes,parques y jardines,300.42,urbana,"CALLE DE CUART DE POBLET, FRENTE AL Nº 9",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. PARQUE URBANO. ES UNA PARCELA QUE FORMA PARTEDEL PARQUE DE LA CUÑA VERDE DE LATINA.,1086.22
Latina,zonas verdes,parques y jardines,300.422,urbana,"CALLE DE LAS HIGUERAS, FRENTE AL NUM 11",ESTÁ CALIFICADO COMO DOTACIONAL VIA PÚBLICA SEGÚN PGOUM-97.,163.5
Latina,zonas verdes,parques y jardines,300.423,urbana,"CALLE DE LAS HIGUERAS, FRENTE AL NUM 9",ESTÁ CALIFICADO COMO DOTACIONAL VIA PÚBLICA SEGÚN PGOUM-97.,151.5
Latina,zonas verdes,parques y jardines,300.425,urbana,CALLE DE PABLO CASALS,"APARECE COMO DOTACIONAL EQUIPAMIENTO EDUCATIVO EN EL PGOUM97. COINCIDE CON PARCELA PMS 3.205TRANSMITIDA AL INVENTARIO GENERAL DE BIENES, SI BIEN SEGÚN ACTA DE CESIÓN GRATUITA DE TERRENOS SUDESTINO ES ZONA VERDE.",1552.8
Latina,zonas verdes,parques y jardines,300.427,urbana,CALLE DE CARAMUEL NUM 53,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DEL PERIMETRO DEL PARQUE SE ENCUENTRAUBICADA LA INSTALACIÓN DEPORTIVA BÁSICA PARQUE CARAMUEL (PISTA POLIDEPORTIVA Y PISTA DE PATINAJE) YUNA CASETA DE PERSONAL Y ALMACÉN.,80000.0
Latina,zonas verdes,parques y jardines,300.428,urbana,AVENIDA DE LAS ÁGUILAS NUM 63-97,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERÍMETRO SE ENCUENTRA UBICADA UNACASETA DE PERSONAL Y ALMACÉN.,23026.0
Latina,zonas verdes,parques y jardines,300.429,urbana,CALLE DE MARCELINO CASTILLO NUM 29C/V MARCELINO CASTILLO PARQUE CERRO DE ALMODOVAR,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DEL PERIMETRO DEL PARQUE SE ENCUENTRANUBICADOS UN AUDITORIO, UN CENTRO DE CONTROL DEL PARQUE, LA IDB PARQUE CERRO ALMODÓVAR I (CAMPO DEFÚTBOL 11 DE CÉSPED ARTIFICIAL), SITUADA EN LA CALLE LOS YÉBENES, 105; LA IDB PARQUE CERRO ALMODÓVARII (7 PISTAS DE BOLOS Y PETANCA Y 3 PISTAS DE CHITO), UNA CASETA DE PERSONAL Y ALMACÉN, UN CANTÓN DELIMPIEZA Y UN QUIOSCO PERMANENTE DE HOSTELERÍA.",92800.0
Latina,zonas verdes,parques y jardines,300.43,urbana,CALLE DE LA VIDAUBA NUM 4,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DEL PERIMETRO DEL PARQUE SE ENCUENTRA LAIDB PARQUE RAFAEL FINAT (PISTA DE PATINAJE), SITA EN LA C/ FUERTE DE NAVIDAD, Nº 1.",12600.0
Latina,zonas verdes,parques y jardines,300.431,urbana,CALLE CONCEJAL FCO JOSE JIMENEZ MARTIN C/V C/ ALHAMBRA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. PARQUE URBANO. ES UNA PARCELA QUE FORMA PARTEDEL PARQUE DE LA CUÑA VERDE DE LATINA.,5950.0
Latina,zonas verdes,parques y jardines,300.449,urbana,"PASEO DE EXTREMADURA, NÚMERO 181 POSTERIOR",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,830.0
Latina,zonas verdes,parques y jardines,300.452,urbana,CALLE DIGITAL NUM 18-B,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1528.79
Latina,zonas verdes,parques y jardines,300.453,urbana,PASEO DE LOS HÚSARES NUM 50,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,804.15
Latina,zonas verdes,parques y jardines,300.454,urbana,PASEO DE LOS HÚSARES NUM 52-54,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1145.31
Latina,zonas verdes,parques y jardines,300.455,urbana,PASEO DE LOS HÚSARES NUM 56,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,700.1
Latina,zonas verdes,parques y jardines,300.456,urbana,CALLE DE LA CORONILA NUM 6,"APARECE CALIFICADA COMO DOTACIONAL VÍA PÚBLICA SECUNDARIA LOCAL EN EL PGOUM-97, SI BIEN CONSTA COMOZONA VERDE PÚBLICA EN SU INSCRIPCIÓN REGISTRAL.",81.02
Latina,zonas verdes,parques y jardines,300.457,urbana,CALLE DEL ARO NUM 7,"APARECE CALIFICADA COMO DOTACIONAL VÍA PÚBLICA SECUNDARIA LOCAL EN EL PGOUM-97, SI BIEN CONSTA COMOZONA VERDE PÚBLICA EN SU INSCRIPCIÓN REGISTRAL.",76.6
Latina,zonas verdes,parques y jardines,300.458,urbana,CALLE DEL ARO NUM 10,"APARECE CALIFICADA COMO DOTACIONAL VÍA PÚBLICA SECUNDARIA LOCAL EN EL PGOUM-97, SI BIEN CONSTA COMOZONA VERDE PÚBLICA EN SU INSCRIPCIÓN REGISTRAL.",77.17
Latina,zonas verdes,parques y jardines,300.459,urbana,CALLE DE LA BELLADONA NUM 10,"APARECE CALIFICADA COMO DOTACIONAL VÍA PÚBLICA SECUNDARIA LOCAL EN EL PGOUM-97, SI BIEN CONSTA COMOZONA VERDE PÚBLICA EN SU INSCRIPCIÓN REGISTRAL.",73.96
Latina,zonas verdes,parques y jardines,300.46,urbana,CALLE DEL MELILOTO NUM 32,"APARECE CALIFICADA COMO DOTACIONAL VÍA PÚBLICA SECUNDARIA LOCAL EN EL PGOUM-97, SI BIEN CONSTA COMOZONA VERDE PÚBLICA EN SU INSCRIPCIÓN REGISTRAL.",207.5
Latina,zonas verdes,parques y jardines,300.461,urbana,CALLE DEL MELILOTO NUM 30,"APARECE CALIFICADA COMO DOTACIONAL VÍA PÚBLICA SECUNDARIA LOCAL EN EL PGOUM-97, SI BIEN CONSTA COMOZONA VERDE PÚBLICA EN SU INSCRIPCIÓN REGISTRAL.",421.26
Latina,zonas verdes,parques y jardines,300.462,urbana,CALLE DEL MELILOTO NUM 24,"APARECE CALIFICADA COMO DOTACIONAL VÍA PÚBLICA SECUNDARIA LOCAL EN EL PGOUM-97, SI BIEN CONSTA COMOZONA VERDE PÚBLICA EN SU INSCRIPCIÓN REGISTRAL.",364.81
Latina,zonas verdes,parques y jardines,300.463,urbana,CALLE DEL MELILOTO NUM 16,"APARECE CALIFICADA COMO DOTACIONAL VÍA PÚBLICA SECUNDARIA LOCAL EN EL PGOUM-97, SI BIEN CONSTA COMOZONA VERDE PÚBLICA EN SU INSCRIPCIÓN REGISTRAL.",111.96
Latina,zonas verdes,parques y jardines,300.464,urbana,CALLE DEL MELILOTO NUM 8,"APARECE CALIFICADA COMO DOTACIONAL VÍA PÚBLICA SECUNDARIA LOCAL EN EL PGOUM-97, SI BIEN CONSTA COMOZONA VERDE PÚBLICA EN SU INSCRIPCIÓN REGISTRAL.",86.5
Latina,zonas verdes,parques y jardines,300.465,urbana,CALLE DE LA MILENRAMA NUM 15,"APARECE CALIFICADA COMO DOTACIONAL VÍA PÚBLICA SECUNDARIA LOCAL EN EL PGOUM-97, SI BIEN CONSTA COMOZONA VERDE PÚBLICA EN SU INSCRIPCIÓN REGISTRAL.",697.99
Latina,zonas verdes,parques y jardines,300.466,urbana,CALLE DE MARAVILLA NUM 22,"APARECE CALIFICADA COMO DOTACIONAL VÍA PÚBLICA SECUNDARIA LOCAL EN EL PGOUM-97, SI BIEN CONSTA COMOZONA VERDE PÚBLICA EN SU INSCRIPCIÓN REGISTRAL.",73.84
Latina,zonas verdes,parques y jardines,300.467,urbana,CALLE DE LA CORONILA NUM 8,"APARECE CALIFICADA COMO DOTACIONAL VÍA PÚBLICA SECUNDARIA LOCAL EN EL PGOUM-97, SI BIEN CONSTA COMOZONA VERDE PÚBLICA EN SU INSCRIPCIÓN REGISTRAL.",71.85
Latina,zonas verdes,parques y jardines,300.468,urbana,CALLE DEL ARO NUM 9,"APARECE CALIFICADA COMO DOTACIONAL VÍA PÚBLICA SECUNDARIA LOCAL EN EL PGOUM-97, SI BIEN CONSTA COMOZONA VERDE PÚBLICA EN SU INSCRIPCIÓN REGISTRAL.",71.1
Latina,zonas verdes,parques y jardines,300.469,urbana,CALLE DEL ARO NUM 12,"APARECE CALIFICADA COMO DOTACIONAL VÍA PÚBLICA SECUNDARIA LOCAL EN EL PGOUM-97, SI BIEN CONSTA COMOZONA VERDE PÚBLICA EN SU INSCRIPCIÓN REGISTRAL.",74.7
Latina,zonas verdes,parques y jardines,300.47,urbana,CALLE DE LA BELLADONA NUM 12,"APARECE CALIFICADA COMO DOTACIONAL VÍA PÚBLICA SECUNDARIA LOCAL EN EL PGOUM-97, SI BIEN CONSTA COMOZONA VERDE PÚBLICA EN SU INSCRIPCIÓN REGISTRAL.",74.68
