ID-EVENTO,TITULO,TITULO-ACTIVIDAD,DESCRIPCION,GRATUITO,DIAS-SEMANA,FECHA,FECHA-FIN,HORA,CONTENT-URL,NOMBRE-INSTALACION,CLASE-VIAL-INSTALACION,NOMBRE-VIA-INSTALACION,NUM-INSTALACION,DISTRITO-INSTALACION,BARRIO-INSTALACION,CODIGO-POSTAL-INSTALACION,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TIPO
50012725,Campos,Campos,Más información disponible en la liga,0,L,2025-10-09T00:00:00Z,2025-10-11T23:59:00Z,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=35f000a463b38910VgnVCM200000f921e388RCRD,Cineteca Madrid,PLAZA,LEGAZPI,8,Arganzuela,La Chopera,28045,440946,4471422,40.39130985242181,-3.6958028442054074,/contenido/actividades/ProgramacionDestacadaAgendaCultura
,,,,,M,,,,,,,,,,,,,,,,
,,,,,X,,,,,,,,,,,,,,,,
,,,,,J,,,,,,,,,,,,,,,,
,,,,,V,,,,,,,,,,,,,,,,
,,,,,S,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,
50051690,Capítulo XXIV: Dos lugares / dos escuchas (Campocerrado y la dehesa salmantina),Capítulo XXIV: Dos lugares / dos escuchas (Campocerrado y la dehesa salmantina),Más información disponible en la liga,0,,2025-10-08T00:00:00Z,2025-10-08T23:59:00Z,19:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=adef0cac07839910VgnVCM200000f921e388RCRD,Cineteca Madrid,PLAZA,LEGAZPI,8,Arganzuela,La Chopera,28045,440946,4471422,40.39130985242181,-3.6958028442054074,/contenido/actividades/ProgramacionDestacadaAgendaCultura
50077984,Carlos III y el Palacio Real de Madrid,Actividades en el Centro Sociocultural Francisco Fatou,Eva Puig  Categoría: Conferencia Historia del Arte  Duración: 60 minutos  Edad recomendada: A partir de 14 años  Sinopsis: El rey Carlos III fue el primer inquilino del Palacio Nuevo. La conferencia se dedica a los artistas y las nuevas innovaciones de uno de los palacios más importantes de Europa.,1,,2025-11-20T00:00:00Z,2025-11-20T23:59:00Z,19:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7bfe46e0400a9910VgnVCM200000f921e388RCRD,Centro Sociocultural Francisco Fatou (Villa de Vallecas),CALLE,MANUEL VELEZ,10,Villa de Vallecas,CASCO H.VALLECAS,28031,447107,4470075,40.37959032098656,-3.62310875744905,/contenido/actividades/ConferenciasColoquios
50065522,Carrera de orientación deportiva en Puente de Vallecas,Carrera de orientación deportiva en Puente de Vallecas,Más información disponible en la liga,0,,2025-10-19T00:00:00Z,2025-10-19T23:59:00Z,10:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=df2fe4b314679910VgnVCM200000f921e388RCRD,Parque Entrevías Forestal,CALLE,EMBAJADORES,251,Puente de Vallecas,Entrevías,28053,443371,4468797,40.36782603611024,-3.6670181171393064,/contenido/actividades/ActividadesDeportivas/CarrerasMaratones
50037458,Cata de vermú,Actividades en el Centro Sociocultural Francisco Fatou,"Compañía: Juan Carlos Torres  Duración: 60 minutos  Edad recomendada:A partir de 18 años. Aforo 25 personas. Las inscripciones se realizarán desde el lunes 13 de octubre.  Sinopsis: Sumérgete en el fascinante mundo del vermú con una experiencia sensorial única en nuestro centro cultural. A través de una cata guiada, descubrirás los secretos de esta bebida clásica: su historia, su proceso de elaboración y la variedad de aromas y sabores que la convierten en un imprescindible del aperitivo.",1,,2025-10-16T00:00:00Z,2025-10-16T23:59:00Z,19:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=30b9b6de01f09910VgnVCM200000f921e388RCRD,Centro Sociocultural Francisco Fatou (Villa de Vallecas),CALLE,MANUEL VELEZ,10,Villa de Vallecas,CASCO H.VALLECAS,28031,447107,4470075,40.37959032098656,-3.62310875744905,/contenido/actividades/CursosTalleres
50064729,Celebración del Día del Cine Español,Actividades en el Centro Cultural El Torito,"1-. El Corredor (Ficción 12 min). No recomendada para menores de 7 años.    2-. El niño que quería volar (Ficción, 20 min). No recomendada para menores de 12 años.    3-. Los 4 Magníficos (Ficción, 5 min). No recomendada para menores de 12 años.   4-. Un cuento familiar (Ficción, 13 min). No recomendada para menores de 12 años.    5-. Maruja (Ficción, 14 min). Apta para todos los públicos.",1,,2025-10-04T00:00:00Z,2025-10-04T23:59:00Z,19:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1070af75f0279910VgnVCM200000f921e388RCRD,Centro Cultural el Torito (Moratalaz),AVENIDA,MORATALAZ,130,Moratalaz,Vinateros,28030,445141,4473033,40.40610655994401,-3.646521482592748,/contenido/actividades/CineActividadesAudiovisuales
50064733,Celebración del Día del Cine Español,Actividades en el Centro Cultural El Torito,"1-. El Corredor (Ficción 12 min). No recomendada para menores de 7 años.   2-. El niño que quería volar (Ficción, 20 min). No recomendada para menores de 12 años.   3-. Los 4 Magníficos (Ficción, 5 min). No recomendada para menores de 12 años.   4-. Un cuento familiar (Ficción, 13 min). No recomendada para menores de 12 años.   5-. Maruja (Ficción, 14 min). Apta para todos los públicos.",1,,2025-10-19T00:00:00Z,2025-10-19T23:59:00Z,19:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d61af75f0279910VgnVCM200000f921e388RCRD,Centro Cultural el Torito (Moratalaz),AVENIDA,MORATALAZ,130,Moratalaz,Vinateros,28030,445141,4473033,40.40610655994401,-3.646521482592748,/contenido/actividades/CineActividadesAudiovisuales
11881499,Censo de aves invernantes: SACIN,Itinerarios interpretativos y rutas de senderismo,"¿Te animas a contar aves? Actividad de voluntariado ambiental (con nivel medio de conocimiento en identificación de aves) en colaboración con SEO BirdLife, mediante la que se censan las aves invernantes más comunes de los entornos urbanos, para establecer planes de conservación. Realizaremos dicho censo en varias zonas de Casa de Campo recorriendo distancias que asemejan a un senderismo de unos 8 km. Itinerario dirigido a mayores de 12 años.  Duración estimada: cuatro horas.     Forma de inscripción y normas:  Las inscripciones a las actividades sólo podrán realizarse vía correo electrónico, a la dirección: infocasacampo@madrid.es  La apertura del plazo de inscripciones se realizará a las 00:00 horas, con un mes de antelación al día de realización de la actividad. La realización de la solicitud no da derecho a plaza, teniendo que recibir correo electrónico de confirmación por parte del CIEA Casa de Campo. Sólo se admitirán a trámite aquellas inscripciones que, cumpliendo los criterios de participación, especifiquen los siguientes conceptos:  Nombre y día de la actividad solicitada. Nombre completo (incluidos apellidos) y edad de los participantes. Teléfono de la persona de contacto.  Un mismo usuario podrá apuntar a un máximo de 4 personas (incluido/a él /ella mismo/a) interesados, excepto núcleos familiares de más de 4 miembros; especificando nombre completo y edad de todos los participantes. La asignación de plazas de la lista de espera se hará por riguroso orden de inscripción. Dada la gran demanda de inscripciones a las actividades, se ruega confirmar la participación una semana antes de la dinámica o su anulación en caso necesario.",1,,2025-11-29T00:00:00Z,2025-11-29T23:59:00Z,10:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0291bc1a36e35810VgnVCM2000001f4a900aRCRD,Centro de Información y Educación Ambiental de Casa de Campo,PARQUE,CASA DE CAMPO (JUNTO AL EMBARCADERO DEL LAGO),,Moncloa-Aravaca,Casa de Campo,28011,437990,4474399,40.41789950036311,-3.7309390858931137,/contenido/actividades/otras
11875736,Centro de Interpretación del Paisaje de la Luz,Centro de Interpretación del Paisaje de la Luz,Más información disponible en la liga,0,M,2022-12-14T00:00:00Z,2027-01-01T23:59:00Z,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=842dc5eb8e915810VgnVCM1000001d4a900aRCRD,CentroCentro,PLAZA,CIBELES,1,Retiro,Jerónimos,28014,441277,4474496,40.41902261618159,-3.692188193693138,/contenido/actividades/ProgramacionDestacadaAgendaCultura
,,,,,X,,,,,,,,,,,,,,,,
,,,,,J,,,,,,,,,,,,,,,,
,,,,,V,,,,,,,,,,,,,,,,
,,,,,S,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,
12810767,CentroCentro en podcast,CentroCentro en podcast,Más información disponible en la liga,0,,2025-06-23T00:00:00Z,2026-06-23T23:59:00Z,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1fb7425f291a7910VgnVCM1000001d4a900aRCRD,CentroCentro,PLAZA,CIBELES,1,Retiro,Jerónimos,28014,441277,4474496,40.41902261618159,-3.692188193693138,/contenido/actividades/ConferenciasColoquios
50068168,Cerditos,Actividades en el Centro Cultural Emilia Pardo Bazán,"Trastero títeres ? Cerditos Sinopsis: Todos creen conocer el cuento de 'Los tres cerditos', pero tal vez no conozcan la verdadera historia. El cuento que nos han contado siempre ha sido la versión del Lobo Feroz, al que siempre le dio mucha vergüenza que se conociera que le había vencido una cerdita. Y es que en el cuento verdadero, son dos cerditos y una cerdita. Los dos cerditos son los que construyen las casitas de paja y madera. Y la cerdita es la que construye la mejor de las casitas, la de ladrillo; ella es la que cobija a sus hermanos cuando el lobo derriba sus casitas; y la que tiene un plan para derrotar al Lobo. Además, en esta versión, la buena de verdad, tienen un protagonismo especial la Madre de los cerditos, pero también -y mucha atenciónla Madre del Lobo.",1,,2025-10-05T00:00:00Z,2025-10-05T23:59:00Z,12:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4b596e1b8a489910VgnVCM100000891ecb1aRCRD,Centro Cultural Emilia Pardo Bazán (Salamanca),CALLE,GOYA,1,Salamanca,Recoletos,28001,441502,4475253,40.42585800515975,-3.689601594290468,/contenido/actividades/CuentacuentosTiteresMarionetas
12110841,Cerro Garabitas,Itinerarios interpretativos y rutas de senderismo,"Itinerario circular de unos 10 kilómetros y desnivel moderado, en el que se realizará un viaje por la memoria reciente de la Casa de Campo (siglos XX y XXI), visitando los restos de instalaciones desparecidas: iglesia de la Torrecilla, cementerio de empleados, eras de labor, etc., además de búnkeres, trincheras y otras vestigios de la Guerra Civil, hasta alcanzar el gran mirador del Parque: el Cerro Garabitas. Ruta de senderismo dirigida a personas a partir de 12 años.  Duración estimada: de 10:00 a 14:00 horas.     Forma de inscripción y normas:  Las inscripciones a las actividades sólo podrán realizarse vía correo electrónico, a la dirección: infocasacampo@madrid.es  La apertura del plazo de inscripciones se realizará a las 00:00 horas, con un mes de antelación al día de realización de la actividad. La realización de la solicitud no da derecho a plaza, teniendo que recibir correo electrónico de confirmación por parte del CIEA Casa de Campo. Sólo se admitirán a trámite aquellas inscripciones que, cumpliendo los criterios de participación, especifiquen los siguientes conceptos:  Nombre y día de la actividad solicitada. Nombre completo (incluidos apellidos) y edad de los participantes. Teléfono de la persona de contacto.  Un mismo usuario podrá apuntar a un máximo de 4 personas (incluido/a él /ella mismo/a) interesados, excepto núcleos familiares de más de 4 miembros; especificando nombre completo y edad de todos los participantes. La asignación de plazas de la lista de espera se hará por riguroso orden de inscripción. Dada la gran demanda de inscripciones a las actividades, se ruega confirmar la participación una semana antes de la dinámica o su anulación en caso necesario.",1,,2025-10-04T00:00:00Z,2025-10-04T23:59:00Z,10:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef0e3141346da810VgnVCM2000001f4a900aRCRD,Centro de Información y Educación Ambiental de Casa de Campo,PARQUE,CASA DE CAMPO (JUNTO AL EMBARCADERO DEL LAGO),,Moncloa-Aravaca,Casa de Campo,28011,437990,4474399,40.41789950036311,-3.7309390858931137,/contenido/actividades/otras
50071861,Chapa Choly,Calle abierta infantil,"Mi maleta de música. Chapa Choly es el nombre de una propuesta de danza, cantos y percusión africana. Su nombre significa mensajeros de la paz, se trata de una agrupación artística formada por muchos integrantes, entre percusionistas, bailarines, cantantes y acróbatas que nos acercan al folklore popular africano.El responsable del grupo es Ndiawar Seck, un artista completo cuyo proyecto es transmitir y enseñar toda la tradición de su país Senegal y a la vez y por extensión la de un continente, África.",1,,2025-10-10T00:00:00Z,2025-10-10T23:59:00Z,19:30,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9842236ea1a99910VgnVCM100000891ecb1aRCRD,Parque de Amós Acero,CALLE,SIERRA MOLINA,1,Puente de Vallecas,San Diego,28053,443430,4471151,40.38903628994235,-3.6665321826830297,/contenido/actividades/CuentacuentosTiteresMarionetas
50031893,Charla Colquio Estigma y Salud Mental,,Más información disponible en la liga,1,,2025-10-17T00:00:00Z,2025-10-17T23:59:00Z,11:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=72e58c5181a09910VgnVCM200000f921e388RCRD,Biblioteca Pública Municipal José Saramago (Fuencarral-El Pardo),AVENIDA,MONFORTE DE LEMOS,38,Fuencarral-El Pardo,El Pilar,28029,439867,4481122,40.47860087334554,-3.7094408342979954,/contenido/actividades/ConferenciasColoquios
50015011,Charlas con altura: Eugenia Tenenbaum - Tetuan,Charlas con altura: Eugenia Tenenbaum,Más información disponible en la liga,1,,2025-10-20T00:00:00Z,2025-10-20T23:59:00Z,19:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=187125f9ac558910VgnVCM200000f921e388RCRD,Faro de la Moncloa,AVENIDA,MEMORIA,2,Moncloa-Aravaca,Ciudad Universitaria,28040,438791,4476541,40.43727075977316,-3.721682694006853,/contenido/actividades/1ciudad21distritos
50055866,Charlas sobre Tintín,,Más información disponible en la liga,1,,2025-10-07T00:00:00Z,2025-10-07T23:59:00Z,18:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=40f9c42915359910VgnVCM200000f921e388RCRD,Biblioteca Pública Municipal Iván de Vargas (Centro),CALLE,SAN JUSTO,5,Centro,Palacio,28005,439775,4473962,40.41410290844665,-3.7098591212735883,/contenido/actividades/ConferenciasColoquios
50068465,Charla-Coloquio Descubriendo la naturaleza de España / Javier Gómez,Actividades en el Centro de Educación Ambiental y Cultural Maris Stella,"De 12:30 a 14 horas.  Categoría: Charla-Coloquio.  Lugar: Centro de Educación Ambiental y Cultural Maris Stella.  Edad: todos los públicos (menores acompañados con un adulto). Imprescindible reserva previa.  Sinopsis: A través de un sorprendente recorrido descubriremos la asombrosa naturaleza de España. Nos internaremos en lugares y paisajes de gran interés, desde humedales rebosantes de vida a asombrosos desiertos, pasando por bosques mágicos, playas paradisíacas, altas cumbres y miradores excepcionales. Y descubriremos especies única, de fauna y flora. Se proyectará un audiovisual, con imágenes fascinantes de nuestro entorno natural.",1,,2025-10-18T00:00:00Z,2025-10-18T23:59:00Z,12:30,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=51721d9121589910VgnVCM200000f921e388RCRD,Centro de Educación Ambiental y Cultural Maris Stella (Usera),CALLE,DOCTOR TOLOSA LATOUR,16,Usera,Pradolongo,28026,440301,4469524,40.374166248648216,-3.7032220308808577,/contenido/actividades/ItinerariosOtrasActividadesAmbientales
50059242,Charla: `Mitos Sobre el Duelo´,Actividades en el Centro Sociocultural Bohemios,"Por el Centro Municipal de Salud - Villaverde     Programa de Comunidades Compasivas - Ciclo de  Autocuidados: Mitos sobre el duelo.      Día: Martes, 14 de octubre de 2025.     Horario: a las 11.00 h.    Sinopsis: A través de esta sensibilización abordaremos la importancia del autocuidado en los procesos de pérdidas y de las relaciones de cuidado con nuestro entorno.    Inscripciones en secretaría del centro cultural o llamando a los teléfonos: 917 109 260 / 917 100 558.",1,,2025-10-14T00:00:00Z,2025-10-14T23:59:00Z,11:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=80eeb9c5d2859910VgnVCM200000f921e388RCRD,Centro Sociocultural Bohemios (Villaverde),CALLE,LOS BOHEMIOS,1,Villaverde,Los Ángeles,28041,441066,4467547,40.35639654251886,-3.6940501846610894,/contenido/actividades/ConferenciasColoquios
50050724,Chicago Mass Choir,,Más información disponible en la liga,0,L,2025-11-28T00:00:00Z,2025-12-05T23:59:00Z,20:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a49031de6839910VgnVCM100000891ecb1aRCRD,Fernán Gómez Centro Cultural de la Villa,PLAZA,COLON,4,Salamanca,Recoletos,28001,441472,4475155,40.4249721516942,-3.689948085098791,/contenido/actividades/Musica/CoroGospel
,,,,,M,,,,,,,,,,,,,,,,
,,,,,X,,,,,,,,,,,,,,,,
,,,,,J,,,,,,,,,,,,,,,,
,,,,,V,,,,,,,,,,,,,,,,
,,,,,S,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,
50066825,Chicas malas,Un enemigo del pueblo,Más información disponible en la liga,1,,2025-10-25T00:00:00Z,2025-10-25T23:59:00Z,19:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d2b595c15eb79910VgnVCM200000f921e388RCRD,Centro Cultural Casa de Vacas (Retiro),PASEO,COLOMBIA,1,Retiro,Jerónimos,28009,441967,4474495,40.41906571939961,-3.684053112760816,/contenido/actividades/TeatroPerformance
50059547,Ciclo Artes del mundo: Arte Efímero,Actividades en el Centro Cultural El Torito,Conferencia.     Ponente: Bárbara Linares.    Sinopsis: El arte efímero es una forma de expresión artística que se caracteriza por su naturaleza transitoria y su duración limitada.,1,,2025-10-27T00:00:00Z,2025-10-27T23:59:00Z,18:30,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a4caf96feeb59910VgnVCM100000891ecb1aRCRD,Centro Cultural el Torito (Moratalaz),AVENIDA,MORATALAZ,130,Moratalaz,Vinateros,28030,445141,4473033,40.40610655994401,-3.646521482592748,/contenido/actividades/ConferenciasColoquios
